State,Year-Month,SARIMA_Sales_Prediction,LSTM_Predicted_Sales,Weighted_Ensemble,RMSE_Weighted_Ensemble,MSE_Weighted_Ensemble,MAE_Weighted_Ensemble,RMSE_LSTM,MSE_LSTM,MAE_LSTM,RMSE_SARIMA,MSE_SARIMA,MAE_SARIMA,Sales
Alabama,2018-01,80.10347109466592,0.0,48.062082656799554,8.307917343200451,69.02149058145083,8.307917343200451,56.370000000000005,3177.5769000000005,56.370000000000005,23.733471094665916,563.2776502013426,23.733471094665916,56.370000000000005
Alabama,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2018-04,1056.7455107197466,0.0,634.0473064318479,115.88730643184795,13429.867792029027,115.88730643184795,518.16,268489.78559999994,518.16,538.5855107197466,290074.3523572503,538.5855107197466,518.16
Alabama,2018-05,46.765597502416185,0.0,28.05935850144971,1.8993585014497114,3.6075627170292934,1.8993585014497114,26.16,684.3456,26.16,20.605597502416185,424.5906484315801,20.605597502416185,26.16
Alabama,2018-06,21.915440272668857,0.0,13.149264163601314,3.0907358363986877,9.552648010399095,3.0907358363986877,16.240000000000002,263.73760000000004,16.240000000000002,5.675440272668855,32.21062228863153,5.675440272668855,16.240000000000002
Alabama,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,2018-10,10.241583670676537,0.0,6.144950202405922,4.015049797594078,16.12062487716025,4.015049797594078,10.16,103.2256,10.16,0.08158367067653671,0.0066558953210575965,0.08158367067653671,10.16
Alabama,2018-11,206.08852304599526,0.0,123.65311382759715,116.26688617240283,13517.988820226477,116.26688617240283,239.92,57561.6064,239.92,33.83147695400473,1144.568832889353,33.83147695400473,239.92
Alabama,2018-12,1296.7903623818759,0.0,778.0742174291255,183.1657825708745,33549.703904800874,183.1657825708745,961.24,923982.3376,961.24,335.55036238187586,112594.04569460821,335.55036238187586,961.24
Arizona,2018-01,143.4132075539449,879.21985,437.7358822960388,336.81388229603886,113443.59130732992,336.81388229603886,778.2978486328125,605747.5411864643,778.2978486328125,42.49120755394489,1805.5027193924232,42.49120755394489,100.922
Arizona,2018-02,2860.2709755306987,2017.0062,2522.965075552794,1410.9203523385086,1990696.2406430212,1410.9203523385086,904.9615023716519,818955.3207747574,904.9615023716519,1748.2262523164131,3056295.029288291,1748.2262523164131,1112.0447232142856
Arizona,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,2018-04,1143.902134438519,1448.6218,1265.7900111318613,704.8940111318614,496875.5669295647,704.8940111318614,887.725826171875,788057.1424525381,887.725826171875,583.006134438519,339896.15279294446,583.006134438519,560.896
Arizona,2018-05,1944.9266704863571,1988.9629,1962.541146334783,874.5772494275666,764885.365216288,874.5772494275666,900.9989937177836,811799.1866804587,900.9989937177836,856.9627735791407,734385.1953004536,856.9627735791407,1087.9638969072164
Arizona,2018-06,1262.1728208466354,2281.6396,1669.959576297044,734.6515762970439,539712.9385557313,734.6515762970439,1346.3316484375,1812608.907584436,1346.3316484375,326.86482084663544,106840.61110710308,326.86482084663544,935.308
Arizona,2018-07,1948.9121975795192,1762.9539,1874.5288981375552,575.6328981375552,331353.233418241,575.6328981375552,464.05785742187504,215349.6950349813,464.05785742187504,650.0161975795193,422521.0571157366,650.0161975795193,1298.896
Arizona,2018-08,229.15115638806347,772.5168,446.4974077000256,222.92140770002558,49693.954010961024,222.92140770002558,548.9407846679687,301335.9850718852,548.9407846679687,5.575156388063476,31.082368751364985,5.575156388063476,223.576
Arizona,2018-09,689.7666213408023,1642.2432,1070.7572506365127,447.3242506365127,200098.98520751766,447.3242506365127,1018.8101640625,1037974.1503970582,1018.8101640625,66.33362134080232,4400.149320184945,66.33362134080232,623.433
Arizona,2018-10,968.8215582895575,1997.0735,1380.122341712016,419.01834171201585,175576.37069108768,419.01834171201585,1035.969486328125,1073232.776602959,1035.969486328125,7.7175582895574735,59.56070595271728,7.7175582895574735,961.104
Arizona,2018-11,2742.2881729762594,4405.2534,3407.474344215443,215.01234421544314,46230.3081650202,215.01234421544314,1212.79141796875,1470863.0234986513,1212.79141796875,450.1738270237406,202656.47453720073,450.1738270237406,3192.462
Arizona,2018-12,2069.132335782704,3615.8687,2687.82693564931,1154.0919356493102,1331928.1959307718,1154.0919356493102,2082.1336523437503,4335280.546222325,2082.1336523437503,535.3973357827042,286650.3071632177,535.3973357827042,1533.735
Arkansas,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2018-03,52.95479600955612,190.45264,107.95393076735476,67.54393076735477,4562.182583505214,67.54393076735477,150.04263671875,22512.792833514788,150.04263671875,12.544796009556123,157.37190692137523,12.544796009556123,40.41
Arkansas,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2018-05,87.41734395520456,345.73877,190.74592334089618,141.84592334089618,20120.265968431395,141.84592334089618,296.83876953125,88113.25509682657,296.83876953125,38.51734395520456,1483.5857853635332,38.51734395520456,48.9
Arkansas,2018-06,158.72500522606595,190.45264,171.41605629726064,53.796056297260634,2894.0156731380357,53.796056297260634,72.83263671875,5304.59297140541,72.83263671875,41.10500522606594,1689.6214546349083,41.10500522606594,117.62
Arkansas,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2018-09,1039.8173758343125,670.15955,891.9542377564469,47.86576224355315,2291.1311951563584,47.86576224355315,269.66045410156255,72716.76050626092,269.66045410156255,99.99737583431249,9999.475173748744,99.99737583431249,939.82
Arkansas,2018-10,200.7693129614809,428.00867,291.665063729037,92.49506372903701,8555.336814238619,92.49506372903701,228.8386669921875,52367.13551076129,228.8386669921875,1.599312961480905,2.557801948760823,1.599312961480905,199.17
Arkansas,2018-11,3.69365058810345,103.58789,43.65134812874098,39.35134812874098,1548.5285995493662,39.35134812874098,99.287890625,9858.085224761964,99.287890625,0.60634941189655,0.3676596093072921,0.60634941189655,4.3
Arkansas,2018-12,1831.2691666018954,1572.0435,1727.5788827736371,370.15888277363706,137017.59849622718,370.15888277363706,214.62345703124993,46063.22830804478,214.62345703124993,473.8491666018954,224533.0326893108,473.8491666018954,1357.42
California,2018-01,7616.402660334531,8228.018,7861.048627450718,2501.2731758267864,6256367.500110618,2501.2731758267864,2868.242126501068,8226812.896235368,2868.242126501068,2256.627208710599,5092366.359092989,2256.627208710599,5359.775451623932
California,2018-02,20815.28168843892,8968.361,16076.513495485227,7983.740341517667,63740109.84077663,7983.740341517667,875.5881741574394,766654.6507243585,875.5881741574394,12722.50853447136,161862223.4096966,12722.50853447136,8092.773153967561
California,2018-03,16772.86625678872,11552.049,14684.53957829198,1885.1035212723455,3553615.285913396,1885.1035212723455,1247.387228894635,1555974.8988094365,1247.387228894635,3973.4301997690836,15788147.55243698,3973.4301997690836,12799.436057019635
California,2018-04,8257.701061674965,6667.0,7621.420685833104,3572.3754438966475,12761866.31215577,3572.3754438966475,2617.954758063544,6853687.115267549,2617.954758063544,4208.655819738509,17712783.809018824,4208.655819738509,4049.045241936456
California,2018-05,18285.06808880561,11552.049,15591.860677502114,5363.457604528632,28766677.475576013,5363.457604528632,1323.6457551515177,1752038.0851306317,1323.6457551515177,8056.665015832126,64909851.17733327,8056.665015832126,10228.403072973482
California,2018-06,12798.327272090784,7396.316,10637.522730441971,1153.5775158910492,1330741.0851693638,1153.5775158910492,2087.629296582172,4358196.079948175,2087.629296582172,3314.382057539862,10985128.42334217,3314.382057539862,9483.945214550922
California,2018-07,20365.184786157293,9171.152,15887.571809194376,2314.7402106988975,5358022.243026377,2314.7402106988975,4401.679254745479,19374780.261656713,4401.679254745479,6792.353187661814,46136061.82593961,6792.353187661814,13572.831598495479
California,2018-08,15233.200006993706,9733.008,13033.123129196223,1829.4591874122943,3346920.9184072525,1829.4591874122943,5129.574504108517,26312534.593200143,5129.574504108517,370.6176903851883,137357.4724264513,370.6176903851883,14862.582316608517
California,2018-09,19013.593244624928,9431.225,15180.64593700933,2004.4440782692345,4017796.062908601,2004.4440782692345,7753.865405903565,60122428.73286806,7753.865405903565,1828.5032293463628,3343424.059730077,1828.5032293463628,17185.090015278565
California,2018-10,18029.048234566053,10671.863,15086.174546208382,2799.2556717425614,7835832.315782899,2799.2556717425614,7213.566936700943,52035547.95026503,7213.566936700943,143.6180166151098,20626.134696457957,143.6180166151098,17885.430217950943
California,2018-11,12623.0786028263,10671.863,11842.59276716453,2852.6895010002645,8137837.389117138,2852.6895010002645,4023.418986914794,16187900.344266467,4023.418986914794,2072.203665338495,4294028.030642292,2072.203665338495,14695.282268164794
California,2018-12,24875.11910976286,10663.227,19190.361993201466,751.7922854885946,565191.6405201646,751.7922854885946,7775.343145212872,60455961.02580879,7775.343145212872,6436.54940204999,41429168.20503008,6436.54940204999,18438.56970771287
Colorado,2018-01,479.8648385136693,557.80383,511.0404393630844,173.3524393630844,30051.06823313185,173.3524393630844,220.1158330078125,48450.979940723206,220.1158330078125,142.17683851366934,20214.25340974201,142.17683851366934,337.688
Colorado,2018-02,24.2598838680043,79.817314,46.48285597998227,37.050855979982266,1372.7659288493876,37.050855979982266,70.38531414794922,4954.0924477055005,70.38531414794922,14.827883868004301,219.8661400030222,14.827883868004301,9.432
Colorado,2018-03,1746.1532755147118,163.25786,1112.9951116711318,219.5008883288683,48180.63997716232,219.5008883288683,1169.238141723633,1367117.8320613343,1169.238141723633,413.6572755147117,171112.34158625413,413.6572755147117,1332.496
